03/21/2018 17:40:44	29.0	27.0	14.2857
03/21/2018 17:40:55	24.0	25.0	0.505051
03/21/2018 17:41:06	23.0	25.0	0.506329
03/21/2018 17:41:17	24.0	25.0	1.0101
03/21/2018 17:41:28	24.0	25.0	0.252525
03/21/2018 17:41:39	25.0	25.0	0.503778
03/21/2018 17:41:50	26.0	26.0	1.51515
03/21/2018 17:42:01	26.0	26.0	0.252525
03/21/2018 17:42:12	26.0	26.0	0.508906
03/21/2018 17:42:23	26.0	27.0	1.26263
03/21/2018 17:42:34	27.0	27.0	1.76322
03/21/2018 17:42:45	27.0	27.0	0.503778
03/21/2018 17:42:56	27.0	28.0	1.01266
03/21/2018 17:43:07	28.0	28.0	1.26582
03/21/2018 17:43:18	28.0	29.0	0.505051
03/21/2018 17:43:29	28.0	28.0	0.254453
03/21/2018 17:43:40	28.0	29.0	0.755668
03/21/2018 17:43:51	28.0	28.0	1.01266
03/21/2018 17:44:02	28.0	29.0	2.77078
03/21/2018 17:44:13	28.0	28.0	0
03/21/2018 17:44:24	29.0	29.0	1.01266
03/21/2018 17:44:35	29.0	29.0	0.253165
03/21/2018 17:44:46	29.0	28.0	0.503778
03/21/2018 17:44:57	29.0	30.0	1.25945
03/21/2018 17:45:09	29.0	30.0	2.77778
03/21/2018 17:45:20	29.0	30.0	0.755668
03/21/2018 17:45:31	30.0	30.0	0.761421
03/21/2018 17:45:42	30.0	30.0	0.503778
03/21/2018 17:45:53	30.0	30.0	0.757576
03/21/2018 17:46:04	30.0	30.0	1.51515
03/21/2018 17:46:15	30.0	31.0	1.76768
03/21/2018 17:46:26	30.0	32.0	1.51134
03/21/2018 17:46:37	30.0	30.0	0.252525
03/21/2018 17:46:48	31.0	32.0	0.502513
03/21/2018 17:46:59	31.0	31.0	0.755668
03/21/2018 17:47:10	30.0	31.0	0.503778
03/21/2018 17:47:21	31.0	32.0	0.503778
03/21/2018 17:47:32	30.0	32.0	1.00756
03/21/2018 17:47:43	32.0	32.0	0.503778
03/21/2018 17:47:54	31.0	32.0	0.503778
03/21/2018 17:48:05	31.0	32.0	2.27848
03/21/2018 17:48:16	32.0	32.0	0.755668
03/21/2018 17:48:27	31.0	32.0	0.505051
03/21/2018 17:48:38	32.0	33.0	0.503778
03/21/2018 17:48:49	32.0	32.0	0.505051
03/21/2018 17:49:00	33.0	33.0	1.01266
03/21/2018 17:49:11	32.0	33.0	0.251889
03/21/2018 17:49:22	32.0	32.0	0.502513
03/21/2018 17:49:33	32.0	33.0	1.26263
03/21/2018 17:49:44	33.0	33.0	0.503778
03/21/2018 17:49:55	32.0	34.0	0.505051
03/21/2018 17:50:06	33.0	33.0	0.759494
03/21/2018 17:50:17	32.0	33.0	0.505051
03/21/2018 17:50:28	33.0	33.0	1.51134
03/21/2018 17:50:39	33.0	33.0	4.56853
03/21/2018 17:50:50	34.0	34.0	0.506329
03/21/2018 17:51:01	33.0	33.0	1.00756
03/21/2018 17:51:13	33.0	33.0	0.252525
03/21/2018 17:51:24	33.0	33.0	0.505051
03/21/2018 17:51:35	33.0	33.0	1.00756
03/21/2018 17:51:46	34.0	33.0	0.505051
03/21/2018 17:51:57	33.0	33.0	0.502513
03/21/2018 17:52:08	33.0	34.0	1.25945
03/21/2018 17:52:19	33.0	33.0	0.502513
03/21/2018 17:52:30	33.0	33.0	0.505051
03/21/2018 17:52:41	33.0	33.0	1.0101
03/21/2018 17:52:52	33.0	34.0	0.753769
03/21/2018 17:53:03	33.0	34.0	0.252525
03/21/2018 17:53:14	33.0	33.0	1.51134
03/21/2018 17:53:25	34.0	33.0	0.503778
03/21/2018 17:53:36	33.0	33.0	2.77778
03/21/2018 17:53:47	33.0	34.0	0.755668
03/21/2018 17:53:58	33.0	33.0	0.252525
03/21/2018 17:54:09	33.0	33.0	1.26263
03/21/2018 17:54:20	33.0	34.0	0.502513
03/21/2018 17:54:31	33.0	34.0	0.505051
03/21/2018 17:54:42	33.0	33.0	1.25945
03/21/2018 17:54:53	33.0	33.0	0.757576
03/21/2018 17:55:04	32.0	33.0	0.753769
03/21/2018 17:55:15	34.0	34.0	1.01266
03/21/2018 17:55:26	33.0	34.0	1.25945
03/21/2018 17:55:37	36.0	34.0	0.253165
03/21/2018 17:55:48	33.0	33.0	1.00756
03/21/2018 17:55:59	33.0	33.0	0.503778
03/21/2018 17:56:10	33.0	33.0	1.00756
03/21/2018 17:56:21	33.0	34.0	0.753769
03/21/2018 17:56:32	33.0	33.0	0.252525
03/21/2018 17:56:43	33.0	34.0	1.25945
03/21/2018 17:56:54	33.0	33.0	0.253165
03/21/2018 17:57:05	33.0	34.0	0.251889
03/21/2018 17:57:16	33.0	34.0	1.26263
03/21/2018 17:57:27	33.0	33.0	0.503778
03/21/2018 17:57:39	33.0	34.0	0.503778
03/21/2018 17:57:50	34.0	34.0	1.25945
03/21/2018 17:58:01	33.0	33.0	0.505051
03/21/2018 17:58:12	34.0	34.0	0.503778
03/21/2018 17:58:23	33.0	34.0	1.01266
03/21/2018 17:58:34	33.0	33.0	1.51134
03/21/2018 17:58:45	33.0	33.0	0.759494
03/21/2018 17:58:56	34.0	35.0	0.502513
03/21/2018 17:59:07	33.0	34.0	0.503778
03/21/2018 17:59:18	33.0	33.0	0.759494
03/21/2018 17:59:29	33.0	33.0	0.502513
03/21/2018 17:59:40	33.0	33.0	0.252525
03/21/2018 17:59:51	33.0	34.0	1.01523
03/21/2018 18:00:02	33.0	34.0	0.502513
03/21/2018 18:00:13	33.0	34.0	0.753769
03/21/2018 18:00:24	33.0	33.0	1.0101
03/21/2018 18:00:35	34.0	33.0	2.79898
03/21/2018 18:00:46	33.0	34.0	0.252525
03/21/2018 18:00:57	34.0	34.0	1.52672
03/21/2018 18:01:08	33.0	34.0	0.502513
03/21/2018 18:01:19	34.0	33.0	1.25945
03/21/2018 18:01:30	33.0	33.0	0.252525
03/21/2018 18:01:41	33.0	33.0	1.51515
03/21/2018 18:01:52	33.0	34.0	1.25945
03/21/2018 18:02:03	35.0	34.0	0.503778
03/21/2018 18:02:14	34.0	34.0	0.252525
03/21/2018 18:02:25	33.0	34.0	1.51515
03/21/2018 18:02:36	33.0	34.0	0.503778
