01/26/2018 18:17:38	34.0	33.0	0.251889
01/26/2018 18:17:49	31.0	31.0	1.52284
01/26/2018 18:18:00	31.0	31.0	0.503778
01/26/2018 18:18:12	32.0	31.0	0.503778
01/26/2018 18:18:23	31.0	32.0	1.0101
01/26/2018 18:18:34	32.0	32.0	0.505051
01/26/2018 18:18:45	32.0	33.0	0.503778
01/26/2018 18:18:56	32.0	33.0	3.29949
01/26/2018 18:19:07	33.0	34.0	0.505051
01/26/2018 18:19:18	33.0	33.0	1.00756
01/26/2018 18:19:29	34.0	34.0	0.503778
01/26/2018 18:19:40	34.0	34.0	0.503778
01/26/2018 18:19:51	34.0	35.0	1.00756
01/26/2018 18:20:02	34.0	35.0	0.757576
01/26/2018 18:20:13	35.0	35.0	0.755668
01/26/2018 18:20:24	35.0	35.0	1.0101
01/26/2018 18:20:35	35.0	35.0	0.505051
01/26/2018 18:20:46	35.0	36.0	0.252525
01/26/2018 18:20:57	35.0	36.0	2.0202
01/26/2018 18:21:08	36.0	36.0	0.503778
01/26/2018 18:21:19	35.0	36.0	0.505051
01/26/2018 18:21:30	36.0	36.0	1.0101
01/26/2018 18:21:41	36.0	36.0	0.506329
01/26/2018 18:21:52	37.0	37.0	2.27273
01/26/2018 18:22:03	36.0	37.0	23.2376
01/26/2018 18:22:14	39.0	41.0	10.9929
01/26/2018 18:22:26	38.0	37.0	35.2113
01/26/2018 18:22:37	40.0	39.0	27.1242
01/26/2018 18:22:48	41.0	40.0	24.4648
01/26/2018 18:22:59	41.0	41.0	42.807
01/26/2018 18:23:11	44.0	46.0	14.0957
01/26/2018 18:23:22	43.0	43.0	18.8976
01/26/2018 18:23:33	46.0	45.0	15.0396
01/26/2018 18:23:44	45.0	45.0	16.2234
01/26/2018 18:23:55	46.0	46.0	16.5789
01/26/2018 18:24:06	47.0	47.0	15.3034
01/26/2018 18:24:17	47.0	47.0	13.9474
01/26/2018 18:24:28	47.0	47.0	34.8168
